scenario,method,num_gpus,seed,avg_jct,p95_jct,slowdown_mean,slowdown_p95,sla,gpu_utilization,energy_kwh,queue_len_mean,jct_cv,fairness_jain,scheduler_overhead_ms,action_entropy,transition_recovery_time
abrupt_spike_base_burst_diurnal,EDF,4,1632917731,460.72727272727275,878.9999999999999,1.0104589463108007,1.0292635103351744,0.030303030303030304,0.9697575444931649,5.760347222221795,57.353366004642766,0.5636965192649671,0.7588671160908443,0.011323506122098037,1.6094379124340998,4225.0
drift_base_bursty_diurnal,StaticEqual,4,1264820140,451.0546875,848.25,1.0110818208556713,1.0347515756781065,0.0546875,0.9563651591289782,4.379513888888627,46.23618090452261,0.5550935955573915,0.7644506593530899,0.011892620185694315,1.6094379124341,3547.5
abrupt_spike_base_burst_diurnal,DynamicHeuristic,4,4276109111,479.70588235294116,855.0,1.0110520245135584,1.0465461658705437,0.0661764705882353,0.9752265861027191,4.943055555555202,51.23716012084592,0.5264260556753527,0.7830090836757002,0.01175318089059872,1.6094379124341,4212.5
abrupt_spike_base_burst_diurnal,SRPT,4,2338298891,468.61290322580646,880.0,1.0101500625189546,1.034282671735803,0.12903225806451613,0.9697705802968961,5.504861111110707,40.38515519568151,0.5380428451906812,0.7755003295218962,0.011464081144220524,1.6094379124340996,3562.5
abrupt_spike_base_burst_diurnal,DynamicHeuristic,4,128343262,475.3968253968254,878.75,1.0101436002253392,1.0407497677683308,0.031746031746031744,0.9858616101131071,4.533472222221913,46.666666666666664,0.5222875921525929,0.7856790638238796,0.011799835337733966,1.6094379124340998,3822.5
abrupt_spike_base_burst_diurnal,SRPT,4,2639287607,478.4967320261438,862.0,1.0087595706944747,1.026923576764409,0.1437908496732026,0.970852318413294,5.5490972222218105,41.98284642187081,0.5145903412095546,0.7906368237852475,0.011130789600245812,1.6094379124340998,3655.0
abrupt_spike_base_burst_diurnal,DynamicHeuristic,4,506940138,452.06451612903226,871.4999999999999,1.009984713214383,1.0302037855316137,0.05161290322580645,0.9773624823695346,5.3045138888884855,59.47136812411848,0.5451238813443409,0.7709148944792771,0.011802199616015472,1.6094379124340996,4047.5
abrupt_spike_base_burst_diurnal,DynamicHeuristic,4,4064028246,456.60818713450294,860.0,1.0099775140564407,1.0316628755490305,0.023391812865497075,0.967246993987976,5.917291666666222,70.28682364729458,0.5233467640738036,0.7849960037056446,0.011777598072563808,1.6094379124341,4525.0
drift_base_bursty_diurnal,BanditEXP3,4,4255905157,484.9655172413793,842.9999999999998,1.0080283450628043,1.0243578647460643,0.04827586206896552,0.9620541885540503,5.335347222221822,49.02184130494885,0.4847006163463102,0.8097594230096224,0.07645014096802023,1.3953666739716089,3360.0
abrupt_spike_base_burst_diurnal,BanditEpsGreedy,4,1352040837,440.10714285714283,870.0,1.0102813062053837,1.0315330763867134,0.05,0.9696752626552053,4.666458333333025,41.62623368354027,0.5575505224821161,0.7628564666843924,0.020116046888480097,0.7429761053948579,3025.0
drift_base_bursty_diurnal,BanditEpsGreedy,4,3623217807,476.6793893129771,865.0,1.0081345233014258,1.0284390917994082,0.04580152671755725,0.9694069657985567,4.733611111110803,45.53780985252589,0.5294337298143699,0.7810668921245526,0.024062459968053247,0.7411833434727021,3480.0
abrupt_spike_base_burst_diurnal,BanditEpsGreedy,4,836789188,480.1119402985075,861.75,1.0096838016215415,1.0299111862891737,0.06716417910447761,0.9643289912147834,4.879652777777474,42.991517721902454,0.5146856800649635,0.7905754868355098,0.019865438069095024,0.7367720700147311,3795.0
drift_base_bursty_diurnal,BanditEXP3,4,2112120541,460.55970149253733,838.5,1.0090509484991177,1.0298688806731375,0.03731343283582089,0.971435391470401,4.675624999999703,41.81031190324634,0.5399888374004318,0.7742407353973454,0.07843088280944004,1.5064090905036,2940.0
abrupt_spike_base_burst_diurnal,BanditEpsGreedy,4,712903821,483.94736842105266,860.0,1.008122877070276,1.026056985016662,0.04678362573099415,0.9813084112149533,6.267083333332824,67.7953510663791,0.518090020513392,0.7883840942204893,0.019323422338388612,0.7044895133452608,4925.0
abrupt_spike_base_burst_diurnal,BanditEpsGreedy,4,1642862513,485.38216560509557,837.9999999999998,1.0099449509843306,1.0432372398711975,0.05732484076433121,0.9779564315352697,5.773055555555111,54.92375518672199,0.5155191708061507,0.7900391762840145,0.019209539727495038,0.7159309343220048,4332.5
