workload,intensity,n_gpus,stress_tag,policy,policy_type,ablation,oracle_gap_jct,avg_jct,p95_jct,p99_jct,slowdown_mean,slowdown_p95,sla,gpu_utilization,energy_kwh,queue_len_mean,queue_len_max,queue_exploded,jct_cv,fairness_jain,action_entropy
diurnal,high,4,stress_high,RLMetaDQN,rl,baseline,0.0,473.9373617037168,859.3333333333334,891.9166666666666,1.0100549775687278,1.0380759500520291,0.022565240722784114,0.9868997112609619,8.994976851850934,93.15702739405883,192.66666666666666,0.3333333333333333,0.5395524109009732,0.77450348980688,1.2699598313799685
diurnal,high,4,stress_high,RLMetaDQN,rl,no_intensity,0.0,473.9373617037168,859.3333333333334,891.9166666666666,1.0100549775687278,1.0380759500520291,0.02412287312153801,0.9867383865138185,8.995069444443537,93.06499365733889,192.33333333333334,0.3333333333333333,0.5395524109009732,0.7745034898068798,1.3851669252953211
diurnal,high,4,stress_high,RLMetaDQN,rl,no_workload,0.0,473.9373617037168,859.3333333333334,891.9166666666666,1.0100549775687278,1.0380759500520291,0.022565240722784114,0.9860311207584486,8.995763888887975,93.07805823141445,192.66666666666666,0.3333333333333333,0.5395524109009733,0.77450348980688,1.272614461196312
diurnal,high,4,stress_high,RLMetaDQN,rl,no_queue_feat,0.0,473.9373617037168,859.3333333333334,891.9166666666666,1.0100549775687278,1.0380759500520291,0.02412287312153801,0.9870237696347313,8.994837962962052,93.09088965644453,192.33333333333334,0.3333333333333333,0.5395524109009732,0.7745034898068798,1.6089054346084595
diurnal,high,4,stress_high,RLMetaDQN,rl,no_gpu_feat,0.0,473.9373617037168,859.3333333333334,891.9166666666666,1.0100549775687278,1.0380759500520291,0.022565240722784114,0.9868997112609619,8.994976851850934,93.15702739405883,192.66666666666666,0.3333333333333333,0.5395524109009732,0.77450348980688,1.2444731300844338
diurnal,medium,16,normal,StaticEqual,heuristic,none,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.45142820064956474,0.8650683847164483,4.500300925925902,11.541878466621123,28.333333333333332,0.0,0.5430013993617459,0.7722803533049559,0.0
diurnal,medium,16,normal,StaticPriority,heuristic,none,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.6577100154090411,0.8648286451453034,4.500300925925903,12.590759586205678,32.0,0.0,0.5430013993617459,0.7722803533049561,0.0
diurnal,medium,16,normal,EDF,heuristic,none,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.6384405302206603,0.8662289839289858,4.50006944444442,8.416693166691443,22.666666666666668,0.0,0.5430013993617459,0.7722803533049559,0.0
diurnal,medium,16,normal,SRPT,heuristic,none,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.7820669977622986,0.8625024544754551,4.500671296296276,7.418338817043449,22.333333333333332,0.0,0.5430013993617459,0.7722803533049559,0.0
diurnal,medium,16,normal,DynamicHeuristic,heuristic,none,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.6197293012619514,0.8667360182616918,4.5000231481481245,8.752720923767061,24.333333333333332,0.0,0.5430013993617459,0.7722803533049559,0.0
diurnal,medium,16,normal,RLMetaDQN,rl,baseline,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.6384405302206603,0.8662289839289858,4.50006944444442,8.416693166691443,22.666666666666668,0.0,0.5430013993617459,0.7722803533049559,1.605383462047489
diurnal,medium,16,normal,RLMetaDQN,rl,no_intensity,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.6384405302206603,0.8662289839289858,4.50006944444442,8.416693166691443,22.666666666666668,0.0,0.5430013993617459,0.7722803533049559,1.6035969365690672
diurnal,medium,16,normal,RLMetaDQN,rl,no_workload,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.6476935541572845,0.8630379773708866,4.500624999999982,8.292407381596513,22.333333333333332,0.0,0.5430013993617459,0.7722803533049559,1.6029924637151536
diurnal,medium,16,normal,RLMetaDQN,rl,no_queue_feat,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.6384405302206603,0.8662289839289858,4.50006944444442,8.416693166691443,22.666666666666668,0.0,0.5430013993617459,0.7722803533049559,1.6026414632797241
diurnal,medium,16,normal,RLMetaDQN,rl,no_gpu_feat,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.6384405302206603,0.8662289839289858,4.50006944444442,8.416693166691443,22.666666666666668,0.0,0.5430013993617459,0.7722803533049559,1.6049397302181794
diurnal,high,16,stress_high,StaticEqual,heuristic,none,0.0,473.9373617037168,859.3333333333334,891.9166666666666,1.0100549775687278,1.0380759500520291,0.12542646494582407,0.9315334078322494,8.386458333333028,62.074294331502095,120.66666666666667,0.0,0.5395524109009733,0.7745034898068798,0.0
diurnal,high,16,stress_high,StaticPriority,heuristic,none,0.0,473.9373617037168,859.3333333333334,891.9166666666666,1.0100549775687278,1.0380759500520291,0.33915119148764,0.9273340992169895,8.387569444444123,64.23703131740382,125.33333333333333,0.0,0.5395524109009732,0.7745034898068798,0.0
diurnal,high,16,stress_high,EDF,heuristic,none,0.0,473.9373617037168,859.3333333333334,891.9166666666666,1.0100549775687278,1.0380759500520291,0.1967708304156902,0.9386010431051938,8.38479166666636,51.45380566188257,103.0,0.0,0.5395524109009733,0.7745034898068797,0.0
diurnal,high,16,stress_high,SRPT,heuristic,none,0.0,473.9373617037168,859.3333333333334,891.9166666666666,1.0100549775687278,1.0380759500520291,0.49524285238570953,0.931791473794537,8.386504629629327,39.25094194391469,80.33333333333333,0.0,0.5395524109009732,0.77450348980688,0.0
diurnal,high,16,stress_high,DynamicHeuristic,heuristic,none,0.0,473.9373617037168,859.3333333333334,891.9166666666666,1.0100549775687278,1.0380759500520291,0.18997424471389757,0.9269442926517392,8.387662037036725,55.265032632596025,109.66666666666667,0.0,0.5395524109009733,0.7745034898068797,0.0
diurnal,high,16,stress_high,RLMetaDQN,rl,baseline,0.0,473.9373617037168,859.3333333333334,891.9166666666666,1.0100549775687278,1.0380759500520291,0.1967708304156902,0.9386010431051938,8.38479166666636,51.45380566188257,103.0,0.0,0.5395524109009733,0.7745034898068797,1.4569175676804658
diurnal,high,16,stress_high,RLMetaDQN,rl,no_intensity,0.0,473.9373617037168,859.3333333333334,891.9166666666666,1.0100549775687278,1.0380759500520291,0.1967708304156902,0.9386010431051938,8.38479166666636,51.45380566188257,103.0,0.0,0.5395524109009733,0.7745034898068797,1.5132141885136725
diurnal,high,16,stress_high,RLMetaDQN,rl,no_workload,0.0,473.9373617037168,859.3333333333334,891.9166666666666,1.0100549775687278,1.0380759500520291,0.1967708304156902,0.9386010431051938,8.38479166666636,51.45380566188257,103.0,0.0,0.5395524109009733,0.7745034898068797,1.4603519849524005
diurnal,high,16,stress_high,RLMetaDQN,rl,no_queue_feat,0.0,473.9373617037168,859.3333333333334,891.9166666666666,1.0100549775687278,1.0380759500520291,0.1967708304156902,0.9386010431051938,8.38479166666636,51.45380566188257,103.0,0.0,0.5395524109009733,0.7745034898068797,1.6090915203094482
diurnal,high,16,stress_high,RLMetaDQN,rl,no_gpu_feat,0.0,473.9373617037168,859.3333333333334,891.9166666666666,1.0100549775687278,1.0380759500520291,0.17889346968118666,0.9422904728408948,8.383958333333014,51.69347633533058,103.66666666666667,0.0,0.5395524109009733,0.7745034898068797,1.3526909531583169
shifted_diurnal,medium,4,normal,StaticEqual,heuristic,none,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.0544586259063626,0.9784983248776404,4.821134259258904,46.55852055541044,99.0,0.0,0.5430013993617459,0.7722803533049559,0.0
shifted_diurnal,medium,4,normal,StaticPriority,heuristic,none,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.13996682028942808,0.9806320548622817,4.820347222221871,48.82515944432756,99.0,0.0,0.5430013993617459,0.7722803533049559,0.0
shifted_diurnal,medium,4,normal,EDF,heuristic,none,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.04680116257590531,0.9799156021271435,4.820347222221879,40.636010071774884,89.33333333333333,0.0,0.5430013993617459,0.7722803533049561,0.0
shifted_diurnal,medium,4,normal,SRPT,heuristic,none,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.2552125348690933,0.9775220542774464,4.8217361111107815,30.873538865436313,71.33333333333333,0.0,0.5430013993617459,0.7722803533049558,0.0
shifted_diurnal,medium,4,normal,DynamicHeuristic,heuristic,none,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.05222121677644732,0.9816025057493215,4.819930555555202,46.13323256186328,94.66666666666667,0.0,0.5430013993617459,0.7722803533049561,0.0
shifted_diurnal,medium,4,normal,RLMetaDQN,rl,baseline,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.04680116257590531,0.9799156021271435,4.820347222221879,40.636010071774884,89.33333333333333,0.0,0.5430013993617459,0.7722803533049561,1.5953478807658898
shifted_diurnal,medium,4,normal,RLMetaDQN,rl,no_intensity,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.04680116257590531,0.9799156021271435,4.820347222221879,40.636010071774884,89.33333333333333,0.0,0.5430013993617459,0.7722803533049561,1.4963508836373414
shifted_diurnal,medium,4,normal,RLMetaDQN,rl,no_workload,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540736,1.0357267226797455,0.04951118967617631,0.9807308795130668,4.819976851851508,40.6417989141462,89.33333333333333,0.0,0.5430013993617459,0.7722803533049559,1.601619228774674
shifted_diurnal,medium,4,normal,RLMetaDQN,rl,no_queue_feat,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.2552125348690933,0.9775220542774464,4.8217361111107815,30.873538865436313,71.33333333333333,0.0,0.5430013993617459,0.7722803533049558,1.608980417251587
shifted_diurnal,medium,4,normal,RLMetaDQN,rl,no_gpu_feat,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.04680116257590531,0.9799156021271435,4.820347222221879,40.636010071774884,89.33333333333333,0.0,0.5430013993617459,0.7722803533049561,1.5935087902753236
shifted_diurnal,high,4,stress_high,StaticEqual,heuristic,none,0.0,473.47932271171703,859.4166666666666,891.9166666666666,1.0100606224152708,1.0380909801335123,0.029640223402798857,0.9869354828693303,8.975046296295396,104.38083623737361,214.0,0.6666666666666666,0.5398832964894019,0.774290552554195,0.0
shifted_diurnal,high,4,stress_high,StaticPriority,heuristic,none,0.0,473.47932271171703,859.4166666666666,891.9166666666666,1.0100606224152706,1.0380909801335123,0.03488735722136124,0.9857835783295364,8.97606481481392,107.65856083493061,215.33333333333334,0.6666666666666666,0.5398832964894019,0.7742905525541953,0.0
shifted_diurnal,high,4,stress_high,EDF,heuristic,none,0.0,473.47932271171703,859.4166666666666,891.9166666666666,1.0100606224152708,1.0380909801335123,0.02888352425575766,0.9889122197994773,8.97314814814723,92.96357432204695,194.0,0.3333333333333333,0.5398832964894019,0.7742905525541951,0.0
shifted_diurnal,high,4,stress_high,SRPT,heuristic,none,0.0,473.47932271171703,859.4166666666666,891.9166666666666,1.0100606224152708,1.0380909801335123,0.16234458588583336,0.9875940319713362,8.974583333332427,69.9520574900532,167.0,0.0,0.5398832964894019,0.774290552554195,0.0
shifted_diurnal,high,4,stress_high,DynamicHeuristic,heuristic,none,0.0,473.47932271171703,859.4166666666666,891.9166666666666,1.0100606224152708,1.0380909801335123,0.030448469482674715,0.986023485796871,8.975879629628734,105.37670860592652,210.0,0.6666666666666666,0.5398832964894019,0.7742905525541951,0.0
shifted_diurnal,high,4,stress_high,RLMetaDQN,rl,baseline,0.0,473.47932271171703,859.4166666666666,891.9166666666666,1.0100606224152708,1.0380909801335123,0.02888352425575766,0.9889122197994773,8.97314814814723,92.96357432204695,194.0,0.3333333333333333,0.5398832964894019,0.7742905525541951,1.3201460133155358
shifted_diurnal,high,4,stress_high,RLMetaDQN,rl,no_intensity,0.0,473.47932271171703,859.4166666666666,891.9166666666666,1.0100606224152708,1.0380909801335123,0.02888352425575766,0.9889122197994773,8.97314814814723,92.96357432204695,194.0,0.3333333333333333,0.5398832964894019,0.7742905525541951,1.4107661916066803
shifted_diurnal,high,4,stress_high,RLMetaDQN,rl,no_workload,0.0,473.47932271171703,859.4166666666666,891.9166666666666,1.0100606224152708,1.0380909801335123,0.022623743348089424,0.9905476465528298,8.97194444444354,93.2150062069947,194.0,0.3333333333333333,0.5398832964894019,0.7742905525541951,1.2767274269630662
shifted_diurnal,high,4,stress_high,RLMetaDQN,rl,no_queue_feat,0.0,473.47932271171703,859.4166666666666,891.9166666666666,1.0100606224152708,1.0380909801335123,0.02888352425575766,0.9889122197994773,8.97314814814723,92.96357432204695,194.0,0.3333333333333333,0.5398832964894019,0.7742905525541951,1.6093449592590332
shifted_diurnal,high,4,stress_high,RLMetaDQN,rl,no_gpu_feat,0.0,473.47932271171703,859.4166666666666,891.9166666666666,1.0100606224152708,1.0380909801335123,0.02888352425575766,0.9889122197994773,8.97314814814723,92.96357432204695,194.0,0.3333333333333333,0.5398832964894019,0.7742905525541951,1.2974113737630724
shifted_diurnal,medium,16,normal,StaticEqual,heuristic,none,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.6994643663002634,0.8221987826002697,4.506643518518496,5.04071649409095,18.0,0.0,0.5430013993617459,0.7722803533049559,0.0
shifted_diurnal,medium,16,normal,StaticPriority,heuristic,none,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.7482851888484371,0.8282749155958214,4.5056712962962635,5.476725860340093,21.0,0.0,0.5430013993617459,0.7722803533049558,0.0
shifted_diurnal,medium,16,normal,EDF,heuristic,none,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.8325985395315558,0.8162427194454414,4.507615740740715,3.7106444310554676,16.333333333333332,0.0,0.5430013993617459,0.7722803533049561,0.0
shifted_diurnal,medium,16,normal,SRPT,heuristic,none,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.8442856775418489,0.8061709968647088,4.509282407407379,3.5762275748096957,16.666666666666668,0.0,0.5430013993617459,0.7722803533049559,0.0
shifted_diurnal,medium,16,normal,DynamicHeuristic,heuristic,none,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.7861896177201634,0.8237546079186964,4.506412037037005,3.890455990600684,16.666666666666668,0.0,0.5430013993617459,0.7722803533049561,0.0
shifted_diurnal,medium,16,normal,RLMetaDQN,rl,baseline,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.8325985395315558,0.8162427194454414,4.507615740740715,3.7106444310554676,16.333333333333332,0.0,0.5430013993617459,0.7722803533049561,1.6091788480916307
shifted_diurnal,medium,16,normal,RLMetaDQN,rl,no_intensity,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.8325985395315558,0.8162427194454414,4.507615740740715,3.7106444310554676,16.333333333333332,0.0,0.5430013993617459,0.7722803533049561,1.6081438391841782
shifted_diurnal,medium,16,normal,RLMetaDQN,rl,no_workload,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.8184869327122953,0.8062011835045775,4.509282407407378,3.673475078393075,16.666666666666668,0.0,0.5430013993617459,0.7722803533049559,1.6011352407227986
shifted_diurnal,medium,16,normal,RLMetaDQN,rl,no_queue_feat,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.8325985395315558,0.8162427194454414,4.507615740740715,3.7106444310554676,16.333333333333332,0.0,0.5430013993617459,0.7722803533049561,1.6091121435165405
shifted_diurnal,medium,16,normal,RLMetaDQN,rl,no_gpu_feat,0.0,474.8235150384291,867.8333333333334,892.9833333333332,1.0100342637540738,1.0357267226797455,0.8325985395315558,0.8162427194454414,4.507615740740715,3.7106444310554676,16.333333333333332,0.0,0.5430013993617459,0.7722803533049561,1.6090943306477679
shifted_diurnal,high,16,stress_high,StaticEqual,heuristic,none,0.0,473.47932271171703,859.4166666666666,891.9166666666666,1.0100606224152706,1.0380909801335123,0.1215548591806137,0.9363826061265049,8.36694444444413,53.27664943323799,117.66666666666667,0.0,0.5398832964894019,0.774290552554195,0.0
shifted_diurnal,high,16,stress_high,StaticPriority,heuristic,none,0.0,473.47932271171703,859.4166666666666,891.9166666666666,1.0100606224152708,1.0380909801335123,0.3501121503133575,0.9300843567188148,8.368518518518195,55.311927478620326,120.0,0.0,0.5398832964894019,0.7742905525541951,0.0
shifted_diurnal,high,16,stress_high,EDF,heuristic,none,0.0,473.47932271171703,859.4166666666666,891.9166666666666,1.0100606224152708,1.0380909801335123,0.17665993742452493,0.9327441007250968,8.367685185184868,43.82144242866675,110.33333333333333,0.0,0.5398832964894019,0.774290552554195,0.0
shifted_diurnal,high,16,stress_high,SRPT,heuristic,none,0.0,473.47932271171703,859.4166666666666,891.9166666666666,1.0100606224152706,1.0380909801335123,0.5393272946592865,0.9296521204785991,8.368472222221913,32.91216966388388,78.0,0.0,0.5398832964894019,0.7742905525541953,0.0
shifted_diurnal,high,16,stress_high,DynamicHeuristic,heuristic,none,0.0,473.47932271171703,859.4166666666666,891.9166666666666,1.0100606224152708,1.0380909801335123,0.1585547026190889,0.9315976608898432,8.368194444444121,47.32031565120792,109.0,0.0,0.5398832964894019,0.774290552554195,0.0
shifted_diurnal,high,16,stress_high,RLMetaDQN,rl,baseline,0.0,473.47932271171703,859.4166666666666,891.9166666666666,1.0100606224152708,1.0380909801335123,0.17665993742452493,0.9327441007250968,8.367685185184868,43.82144242866675,110.33333333333333,0.0,0.5398832964894019,0.774290552554195,1.4643852270051998
shifted_diurnal,high,16,stress_high,RLMetaDQN,rl,no_intensity,0.0,473.47932271171703,859.4166666666666,891.9166666666666,1.0100606224152708,1.0380909801335123,0.17665993742452493,0.9327441007250968,8.367685185184868,43.82144242866675,110.33333333333333,0.0,0.5398832964894019,0.774290552554195,1.5164146507724385
shifted_diurnal,high,16,stress_high,RLMetaDQN,rl,no_workload,0.0,473.47932271171703,859.4166666666666,891.9166666666666,1.0100606224152708,1.0380909801335123,0.17665993742452493,0.9327441007250968,8.367685185184868,43.82144242866675,110.33333333333333,0.0,0.5398832964894019,0.774290552554195,1.484254436691385
shifted_diurnal,high,16,stress_high,RLMetaDQN,rl,no_queue_feat,0.0,473.47932271171703,859.4166666666666,891.9166666666666,1.0100606224152708,1.0380909801335123,0.17665993742452493,0.9327441007250968,8.367685185184868,43.82144242866675,110.33333333333333,0.0,0.5398832964894019,0.774290552554195,1.609265685081482
shifted_diurnal,high,16,stress_high,RLMetaDQN,rl,no_gpu_feat,0.0,473.47932271171703,859.4166666666666,891.9166666666666,1.0100606224152708,1.0380909801335123,0.17665993742452493,0.9327441007250968,8.367685185184868,43.82144242866675,110.33333333333333,0.0,0.5398832964894019,0.774290552554195,1.4152661661401773
