workload,intensity,num_gpus,super_high_load,regime_id,scheduler,seed,avg_jct,p95_jct,slowdown_mean,slowdown_p95,sla,gpu_utilization,energy_kwh,queue_len_mean,jct_cv,fairness_jain,scheduler_overhead_ms,action_entropy
diurnal,low,4,0,diurnal_low_4gpus,EDF,1451511214,495.0735294117647,880.0,1.0074517194792991,1.025554763362459,0.11764705882352941,0.9505134055904164,2.5577083333333017,15.095265259555049,0.5363252364374332,0.776611711284081,0.004198735200186912,0.0
diurnal,low,4,0,diurnal_low_4gpus,EDF,971565696,532.5,818.25,1.011074129570822,1.0287993406672864,0.20833333333333334,0.9391691394658753,1.9455555555555686,10.043768545994066,0.41894229690551443,0.8506926757315049,0.004095506674896107,0.0
diurnal,low,4,0,diurnal_low_4gpus,EDF,590959065,472.85714285714283,860.0,1.0101087745390622,1.032336284509558,0.16071428571428573,0.9438040345821326,2.012222222222235,10.907060518731988,0.5238061072202702,0.7846997128398415,0.004273306912882119,0.0
diurnal,low,4,0,diurnal_low_4gpus,SRPT,849651040,437.36842105263156,865.0,1.0128677224911589,1.065293354185759,0.5263157894736842,0.8987964989059081,1.9018750000000124,6.777534646243618,0.5923475267539218,0.7402606173260352,0.004207431932267299,0.0
diurnal,low,4,0,diurnal_low_4gpus,SRPT,469044409,434.6376811594203,863.0,1.0114936724227286,1.0420445962024494,0.36231884057971014,0.9206521739130434,2.2822916666666577,10.967701863354037,0.5985081372987767,0.7362620909382633,0.004167117374393834,0.0
diurnal,low,4,0,diurnal_low_4gpus,SRPT,2136582539,447.5,840.0,1.0130753360127778,1.054298346411775,0.36764705882352944,0.938552713661884,2.3122222222222164,11.45414847161572,0.5596327370495104,0.7615051237959429,0.004381071763624119,0.0
diurnal,low,4,0,diurnal_low_4gpus,SRPT,1755975908,458.7903225806452,784.75,1.012380320276188,1.068051296686842,0.41935483870967744,0.9158528645833334,2.167152777777786,10.421875,0.48510107646014267,0.8095048468910868,0.00418558727706871,0.0
diurnal,low,4,0,diurnal_low_4gpus,SRPT,1375369277,505.0892857142857,867.5,1.0099613708546211,1.0332825438689435,0.3392857142857143,0.9074854180168503,2.1590972222222207,9.43357096565133,0.5030155863101591,0.7980688775759588,0.004278893647558519,0.0
diurnal,low,4,0,diurnal_low_4gpus,DynamicHeuristic,340954002,452.27272727272725,861.5,1.0088980781995704,1.0292388222512914,0.10909090909090909,0.967741935483871,1.8848611111111246,14.025177025963808,0.5150978791494422,0.7903102743648499,0.0044953296917075196,0.0
diurnal,low,4,0,diurnal_low_4gpus,DynamicHeuristic,2008492132,493.7962962962963,846.75,1.0073920001395453,1.025130803630898,0.1111111111111111,0.9190459610027855,2.032430555555558,12.018105849582172,0.5020900370911114,0.7986618227263181,0.004297461020648363,0.0
diurnal,low,4,0,diurnal_low_4gpus,DynamicHeuristic,1627885501,413.5576923076923,833.4999999999999,1.009849923484323,1.0412829859621275,0.3076923076923077,0.8786186931348222,1.643263888888902,6.6600496277915635,0.5487428514615679,0.7685693756534371,0.004144285399080821,0.0
diurnal,low,4,0,diurnal_low_4gpus,DynamicHeuristic,1147939983,480.75342465753425,817.0,1.0093556483998287,1.0306090421831697,0.0958904109589041,0.9515068493150685,2.6652777777777086,21.59013698630137,0.46555580844246774,0.8218667776493979,0.004399864538094309,0.0
diurnal,low,4,0,diurnal_low_4gpus,DynamicHeuristic,767333352,499.06779661016947,861.0,1.0080918581170109,1.0342456868395187,0.2542372881355932,0.9098002496878901,2.2468055555555333,11.192259675405742,0.5423229966343872,0.7727293114838344,0.00436926160325859,0.0
diurnal,low,4,0,diurnal_low_4gpus,RLMetaDQN,689875267,480.4,848.25,1.0115423017866432,1.0515432821336648,0.14,0.8882660687593423,1.8365277777777986,9.935724962630792,0.5489655215151752,0.7684250201442393,0.2747672399134366,1.5952027499764845
diurnal,low,4,0,diurnal_low_4gpus,RLMetaDQN,309268636,482.5,868.0,1.0090868139652225,1.018398338255495,0.10344827586206896,0.9445770804911323,2.126875000000011,13.401091405184175,0.49343016353943664,0.8041989955524982,0.277928851251357,1.5851124110358474
diurnal,low,4,0,diurnal_low_4gpus,RLMetaDQN,1976806766,479.1666666666667,831.4999999999999,1.0091445930631882,1.0382103038430432,0.0641025641025641,0.9621488033298647,2.8353472222221336,21.92455775234131,0.5062515104439315,0.795994180410964,0.269509095240505,1.557255828107681
diurnal,low,4,0,diurnal_low_4gpus,RLMetaDQN,1596200135,491.25,857.5,1.0084015764511305,1.0287759331676154,0.125,0.9527641707487754,2.0894444444444566,12.406578026592022,0.5148049589319956,0.7904987453132037,0.2705414010982252,1.588102637595276
diurnal,low,4,0,diurnal_low_4gpus,RLMetaDQN,1116254617,426.28205128205127,855.0,1.0116126298480461,1.04396229812604,0.11538461538461539,0.93140589569161,2.5269444444443967,17.7624716553288,0.5981938254346918,0.7364660448060463,0.27095884287933386,1.56945144380031
diurnal,low,8,0,diurnal_low_8gpus,StaticEqual,1149989722,495.6779661016949,824.4999999999998,1.008191618826699,1.0268014444476585,0.3220338983050847,0.8667664670658682,2.1263888888888913,7.72814371257485,0.43455160704255236,0.8411595524781895,0.005655912393118494,0.0
diurnal,low,8,0,diurnal_low_8gpus,StaticEqual,769383091,485.6470588235294,819.9999999999999,1.011371374416371,1.0485206354587997,0.16470588235294117,0.8619198312236287,3.0017361111111187,15.079324894514768,0.49067812890550944,0.8059543740307866,0.005713704765188794,0.0
diurnal,low,8,0,diurnal_low_8gpus,StaticEqual,388776460,498.3333333333333,850.2499999999999,1.0087389992384606,1.027336585295558,0.46296296296296297,0.7620137299771167,1.971388888888894,4.060640732265446,0.508973257086755,0.7942472503716514,0.00560646791945348,0.0
diurnal,low,8,0,diurnal_low_8gpus,StaticEqual,2056314590,366.734693877551,800.0,1.0140401417430929,1.0641995773054145,1.0,0.530688622754491,1.3468749999999923,0.06946107784431138,0.6763538988308551,0.6861277204961598,0.005055955741178066,0.0
diurnal,low,8,0,diurnal_low_8gpus,StaticEqual,1675707959,450.8955223880597,850.4999999999999,1.0113857616628228,1.042111206605719,0.47761194029850745,0.8317093541202673,2.1993749999999985,4.73608017817372,0.5570113904438723,0.7632063185010637,0.005538107834500728,0.0
diurnal,low,8,0,diurnal_low_8gpus,StaticPriority,810632912,441.10169491525426,823.9999999999998,1.0086676324204134,1.0218304657827786,0.7796610169491526,0.747096399535424,1.9063888888888867,2.8803716608594656,0.5443525945841948,0.7714146159814056,0.005682183647759229,0.0
diurnal,low,8,0,diurnal_low_8gpus,StaticPriority,430026281,447.8030303030303,853.75,1.0091016047521189,1.0236232355222854,0.5,0.8321469248291572,2.151458333333335,9.453302961275627,0.5407958080634204,0.7737182721091382,0.005620068463163794,0.0
diurnal,low,8,0,diurnal_low_8gpus,StaticPriority,2097564411,477.719298245614,830.9999999999999,1.008562872305201,1.0263324604450452,0.5964912280701754,0.7646140749148694,1.9935416666666663,4.828603859250851,0.48281382941581014,0.8109581900501581,0.005597550390305676,0.0
diurnal,low,8,0,diurnal_low_8gpus,StaticPriority,1716957780,499.64285714285717,832.5,1.0061308999264924,1.01768970867279,0.6964285714285714,0.8214709371293001,2.0406944444444446,3.98220640569395,0.4492515963439727,0.8320665142714299,0.005502544498415763,0.0
diurnal,low,8,0,diurnal_low_8gpus,StaticPriority,1237012262,368.8970588235294,794.75,1.0118726498529915,1.0353942015359567,0.8088235294117647,0.7507584951456311,1.8328472222222179,1.5594660194174756,0.6613898208056165,0.6956829073363218,0.0057070375139993456,0.0
diurnal,low,8,0,diurnal_low_8gpus,EDF,489714373,479.2063492063492,878.0,1.007721822783965,1.0265815466968948,0.6666666666666666,0.8458380520951302,2.197291666666655,2.853907134767837,0.5494763307210487,0.7680938496988191,0.005686629931669206,0.0
diurnal,low,8,0,diurnal_low_8gpus,EDF,109107742,403.125,847.5,1.0095881254896868,1.0294826749751393,0.8392857142857143,0.7028688524590164,1.6584027777777806,1.7969735182849937,0.6313129667984534,0.7150231779298964,0.005112247120073444,0.0
diurnal,low,8,0,diurnal_low_8gpus,EDF,1776645872,447.2881355932203,856.0,1.0107369111938835,1.0358917488362147,0.9491525423728814,0.7946102314250914,1.9261805555555414,0.4348355663824604,0.5677414432162908,0.7562406797686599,0.0057187406994214105,0.0
diurnal,low,8,0,diurnal_low_8gpus,EDF,1396039241,483.6170212765957,852.0,1.0100698370691914,1.0495468519702387,0.9574468085106383,0.7038485607008761,1.673125000000004,0.5531914893617021,0.5408743412045237,0.7736674228094563,0.005367772118756676,0.0
diurnal,low,8,0,diurnal_low_8gpus,EDF,1015432610,415.74074074074076,825.0,1.0127592438955737,1.0630917263091653,0.7962962962962963,0.7432975871313673,1.6438888888888792,1.5871313672922251,0.5726774697212882,0.7530350223795219,0.005402600470491518,0.0
diurnal,low,8,0,diurnal_low_8gpus,SRPT,369464848,451.53846153846155,850.0,1.0113266388831543,1.0442215267108688,0.6,0.8255119453924915,2.137708333333323,3.3321956769055747,0.5737511480288325,0.752337674984465,0.005479810015903415,0.0
diurnal,low,8,0,diurnal_low_8gpus,SRPT,2136341865,436.5151515151515,813.75,1.0084855470175846,1.0305766077157181,0.8333333333333334,0.8288707799767171,2.0970833333333325,2.4854481955762515,0.5179658784776288,0.7884640448370855,0.005433792820280554,0.0
diurnal,low,8,0,diurnal_low_8gpus,SRPT,1755735234,437.6470588235294,863.0,1.010246352111685,1.0385147095161607,0.75,0.8704142011834319,2.16041666666667,4.1822485207100595,0.5742109076613547,0.7520390600123124,0.005776607150765764,0.0
diurnal,low,8,0,diurnal_low_8gpus,SRPT,1275789716,484.0425531914894,872.0,1.0149355963004967,1.0675858300985521,0.9361702127659575,0.6684976247030879,1.6804861111111153,0.45724465558194777,0.6028818606130432,0.733424673238539,0.005248144900217772,0.0
diurnal,low,8,0,diurnal_low_8gpus,SRPT,895183085,443.968253968254,810.0,1.0097305607460931,1.0391222322036442,0.6984126984126984,0.8029907084785134,2.0400694444444465,1.9361207897793264,0.5831372163853162,0.7462413614711177,0.0053719789750817796,0.0
diurnal,low,8,0,diurnal_low_8gpus,DynamicHeuristic,666088660,457.46268656716416,848.5,1.0116966455661407,1.0464768965855729,0.6567164179104478,0.8439587973273942,2.229930555555552,2.908685968819599,0.5691560797833513,0.7553220122168037,0.005752149168368251,0.0
diurnal,low,8,0,diurnal_low_8gpus,DynamicHeuristic,285482029,425.5223880597015,808.9999999999999,1.0109959597290068,1.0366330810479154,0.7761194029850746,0.8496682750301568,2.0717361111111123,2.1845597104945718,0.5598508264086091,0.7613635714337231,0.005743720054607366,0.0
diurnal,low,8,0,diurnal_low_8gpus,DynamicHeuristic,1953020159,428.7719298245614,872.0,1.0140095699185963,1.0533553280744388,0.8421052631578947,0.7013646922183507,1.7970138888888918,1.0360046457607432,0.6332727674624041,0.7137583498445194,0.005474199774014168,0.0
diurnal,low,8,0,diurnal_low_8gpus,DynamicHeuristic,1572413528,440.4310344827586,826.5,1.0086981652316274,1.0321450876220366,0.896551724137931,0.7718520782396088,1.8674305555555506,1.0550122249388754,0.5557068650391552,0.7640527719271294,0.005451894671161498,0.0
diurnal,low,8,0,diurnal_low_8gpus,DynamicHeuristic,1092468010,506.7,887.75,1.0068998540520078,1.0187687190759378,0.88,0.776144801980198,1.8542361111111096,1.2648514851485149,0.4950145302953688,0.8031874428098823,0.005759472938140366,0.0
diurnal,low,8,0,diurnal_low_8gpus,RLMetaDQN,1114348812,471.2,846.0,1.008532364879026,1.0267138571136265,0.49333333333333335,0.8865365111561866,2.565069444444447,5.87525354969574,0.5473485367482754,0.7694732002375115,0.27169041380684816,1.6061243604694855
diurnal,low,8,0,diurnal_low_8gpus,RLMetaDQN,634403294,502.0689655172414,860.75,1.0083945370828957,1.026515942962541,0.6379310344827587,0.8017241379310345,2.1269444444444456,2.631813125695217,0.518889748977123,0.7878689786363992,0.27135420348711503,1.608557809446757
diurnal,low,8,0,diurnal_low_8gpus,RLMetaDQN,253796663,380.15384615384613,820.9999999999999,1.0132023436176547,1.035792953434578,0.7230769230769231,0.7489250614250614,1.8064583333333273,2.262899262899263,0.6483726184302797,0.7040334522607401,0.27201562035180676,1.6089326440555751
diurnal,low,8,0,diurnal_low_8gpus,RLMetaDQN,1921334793,481.52542372881356,833.4999999999998,1.0099504145674492,1.0417527617583837,0.423728813559322,0.8764027431421446,2.0638194444444493,5.719451371571072,0.5005719178846281,0.7996339308005374,0.27314425545017074,1.6061680657310675
diurnal,low,8,0,diurnal_low_8gpus,RLMetaDQN,1540728162,424.76190476190476,839.0,1.0096832024395175,1.0313317385281286,0.7777777777777778,0.7564359267734554,1.9578472222222263,1.3329519450800915,0.6099927120941666,0.7288145762182456,0.275794640722236,1.609174182540492
diurnal,low,16,0,diurnal_low_16gpus,StaticEqual,210133538,423.75,876.25,1.0126129153057364,1.037764954478018,1.0,0.41340011614401856,2.0970138888888914,0.07897793263646923,0.6261846471027877,0.7183354781777402,0.007420957122813655,0.0
diurnal,low,16,0,diurnal_low_16gpus,StaticEqual,1977010555,498.1578947368421,867.9999999999999,1.0089602493840983,1.0230833891370916,1.0,0.45514896373056996,2.059305555555547,0.08808290155440414,0.5022419013486018,0.7985645467059385,0.007039383480912243,0.0
diurnal,low,16,0,diurnal_low_16gpus,StaticEqual,1596403924,456.5068493150685,880.0,1.0090960803321598,1.0259760222184753,0.958904109589041,0.4934131736526946,2.404861111111101,0.26706586826347306,0.6235084860021386,0.7200653537613952,0.00725367432739028,0.0
diurnal,low,16,0,diurnal_low_16gpus,StaticEqual,1116458406,413.22033898305085,841.0,1.0086421073524554,1.0303589290800357,1.0,0.3680470660146699,1.7861805555555537,0.07212713936430318,0.5569058045236911,0.763274832894413,0.006903053845835663,0.0
diurnal,low,16,0,diurnal_low_16gpus,StaticEqual,735851775,508.75,886.25,1.0091855049553886,1.02062238483656,1.0,0.3944351230425056,2.083194444444432,0.06263982102908278,0.48069148861871375,0.8123052501204927,0.0067443400396787305,0.0
diurnal,low,16,0,diurnal_low_16gpus,StaticPriority,2018260376,464.70588235294116,815.0,1.0072532873872495,1.0183703814496758,1.0,0.3704962073324905,1.7379861111110981,0.06447534766118837,0.5502416282767318,0.7675976464930568,0.006879451424890114,0.0
diurnal,low,16,0,diurnal_low_16gpus,StaticPriority,1637653745,431.0344827586207,875.75,1.0084223861254396,1.025015475886692,1.0,0.3775977995110024,1.829583333333334,0.07090464547677261,0.5511452803014742,0.7670116746540193,0.006901650235337526,0.0
diurnal,low,16,0,diurnal_low_16gpus,StaticPriority,1157708227,417.14285714285717,848.5,1.0118876745290448,1.049364285541789,1.0,0.3840976331360947,1.920486111111102,0.07455621301775148,0.6216416412207985,0.7212726150803702,0.006736332515169199,0.0
diurnal,low,16,0,diurnal_low_16gpus,StaticPriority,777101596,483.7857142857143,840.0,1.0086783472651062,1.0212093716682653,1.0,0.5047439759036144,2.442708333333325,0.1,0.507299943877844,0.7953214528002541,0.007438426539273821,0.0
diurnal,low,16,0,diurnal_low_16gpus,StaticPriority,297156078,475.06666666666666,841.0,1.0100374318947296,1.0380423808175552,0.9733333333333334,0.4985152714932127,2.5710416666666545,0.26244343891402716,0.527406775164282,0.7823759450394193,0.00738729187307144,0.0
diurnal,low,16,0,diurnal_low_16gpus,EDF,892020987,461.2096774193548,864.5,1.007684901394841,1.017826077224803,1.0,0.41449296600234464,2.0827083333333247,0.07268464243845252,0.5349656836381665,0.7774911445490572,0.006918475964130639,0.0
diurnal,low,16,0,diurnal_low_16gpus,EDF,511414356,501.61290322580646,864.75,1.010851331068863,1.0290071970572203,1.0,0.4480500582072177,2.2574999999999865,0.07217694994179279,0.5038027042741291,0.7975644520161342,0.006916223554853003,0.0
diurnal,low,16,0,diurnal_low_16gpus,EDF,31468838,446.85714285714283,830.0,1.0107690962303326,1.047288210815628,1.0,0.5369791666666667,2.2479166666666703,0.11805555555555555,0.5298363075296518,0.7808068233326311,0.007737659840737858,0.0
diurnal,low,16,0,diurnal_low_16gpus,EDF,1798345855,491.25,852.9999999999998,1.007475066310319,1.019315638572458,1.0,0.3632902298850575,1.8767361111111076,0.059770114942528735,0.47428057573472465,0.8163651400049765,0.006656750471962766,0.0
diurnal,low,16,0,diurnal_low_16gpus,EDF,1318400337,479.91525423728814,841.4999999999999,1.0086417633436142,1.022648774079798,1.0,0.396210407239819,2.0686111111111094,0.0667420814479638,0.4753756625285921,0.8156726471171357,0.007050970609221351,0.0
diurnal,low,16,0,diurnal_low_16gpus,SRPT,1577092312,434.54545454545456,837.4999999999999,1.0080938619198105,1.0208698627817825,1.0,0.3719301007556675,1.7509027777777844,0.06926952141057935,0.5252587748122619,0.7837624604661053,0.00711958946844021,0.0
diurnal,low,16,0,diurnal_low_16gpus,SRPT,1196485681,504.27272727272725,865.0,1.008397719371493,1.0294837176493936,1.0,0.393184421534937,2.028194444444423,0.06300114547537228,0.5055299702372513,0.7964570082706046,0.0068412599937786546,0.0
diurnal,low,16,0,diurnal_low_16gpus,SRPT,815879050,462.7551020408163,821.9999999999999,1.0090462850898725,1.0367046108544016,1.0,0.34359681372549017,1.6709722222222279,0.06004901960784314,0.5351649419611046,0.7773622685122624,0.006673583321375476,0.0
diurnal,low,16,0,diurnal_low_16gpus,SRPT,335933532,478.3333333333333,863.0,1.0118087873003698,1.041743525046067,1.0,0.4984737484737485,2.381805555555547,0.10378510378510379,0.5465397199083236,0.7699974109700896,0.0076033761421353836,0.0
diurnal,low,16,0,diurnal_low_16gpus,SRPT,2102810549,434.82456140350877,786.9999999999999,1.0096446113775486,1.0279527859778363,1.0,0.3556910569105691,1.8209722222222169,0.06620209059233449,0.5352614054715479,0.7772998760810874,0.006572187259067478,0.0
diurnal,low,16,0,diurnal_low_16gpus,DynamicHeuristic,1873716124,424.42857142857144,807.75,1.0118394156509678,1.0407724802826253,1.0,0.4307511737089202,2.1572222222222037,0.08685446009389672,0.5679763888662075,0.7560881093645001,0.007218055031098373,0.0
diurnal,low,16,0,diurnal_low_16gpus,DynamicHeuristic,1493109493,430.5660377358491,855.0,1.0118069892914914,1.0315307268762144,1.0,0.3352407847800238,1.6831249999999887,0.06302021403091558,0.5954919442422013,0.7382194993243355,0.006947172333638092,0.0
diurnal,low,16,0,diurnal_low_16gpus,DynamicHeuristic,1013163975,455.73333333333335,850.0,1.0111585169524049,1.049829584795955,1.0,0.5084987966305656,2.4629861111111064,0.10830324909747292,0.5986786016151533,0.7361514807813485,0.007323462140066134,0.0
diurnal,low,16,0,diurnal_low_16gpus,DynamicHeuristic,632557344,472.1014492753623,881.9999999999999,1.0102380083194706,1.0380188181272438,1.0,0.5138711734693877,2.3470833333333245,0.08801020408163265,0.5432947828168244,0.7720998798899453,0.007195798398428525,0.0
diurnal,low,16,0,diurnal_low_16gpus,DynamicHeuristic,152611826,415.4651162790698,744.0,1.0082131628787403,1.0257065224256348,1.0,0.2941666666666667,1.3298611111111065,0.05733333333333333,0.49753099946801893,0.8015793707946186,0.0066988333710469306,0.0
diurnal,low,16,0,diurnal_low_16gpus,RLMetaDQN,1417316539,478.5,855.5,1.008350508822645,1.0278866043574821,1.0,0.40960207612456745,2.0933333333333186,0.06920415224913495,0.5105513617053578,0.7932335949973006,0.27379618210808265,1.608854415507465
diurnal,low,16,0,diurnal_low_16gpus,RLMetaDQN,1036709908,473.19444444444446,865.0,1.0082019560364965,1.0235430712811324,1.0,0.5215037128712872,2.4531944444444176,0.21163366336633663,0.5507742714811417,0.7672522628280685,0.27221772139491446,1.6088685908234945
diurnal,low,16,0,diurnal_low_16gpus,RLMetaDQN,556764390,437.0,830.4999999999999,1.0088846766970558,1.0338657936099043,1.0,0.40135135135135136,1.7527777777777676,0.07432432432432433,0.5299330297651421,0.7807443362688782,0.2728826970564409,1.6088549517296455
diurnal,low,16,0,diurnal_low_16gpus,RLMetaDQN,176157759,467.0833333333333,836.2499999999999,1.0074992909395024,1.0197919250623546,1.0,0.43757891414141414,2.0353472222222138,0.07575757575757576,0.5145708696774218,0.7906493507147195,0.2736528876443062,1.608855064770188
diurnal,low,16,0,diurnal_low_16gpus,RLMetaDQN,1943034776,461.9642857142857,865.0,1.0109751863348309,1.0362466605558955,1.0,0.39834993773349936,1.8886111111111028,0.06973848069738481,0.5751621783592685,0.7514212015699011,0.27432571727804816,1.608854477313506
diurnal,medium,2,0,diurnal_medium_2gpus,StaticEqual,1688779908,452.109375,845.0,1.012517201491108,1.0527758759993753,0.015625,0.9865540424064816,4.780000000000325,54.256162730563695,0.5893823710628358,0.7421857602962098,0.0034740489898311315,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,StaticEqual,1308173277,453.8970588235294,835.0,1.0132139290007594,1.0523828234375716,0.029411764705882353,0.9875444839857651,5.098194444444816,61.02814623099321,0.5758537858172635,0.7509719928271064,0.00352334704821666,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,StaticEqual,828227759,448.8495575221239,862.9999999999998,1.0120073770745088,1.0472163148512783,0.035398230088495575,0.9755884069247228,4.197013888889105,45.28418595603968,0.6078359555203604,0.730212403715016,0.0034770812892982368,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,StaticEqual,447621128,431.06481481481484,853.25,1.0126209993300588,1.0494790866133905,0.018518518518518517,0.984910102739726,3.8443750000001797,44.41930650684932,0.6091382701634014,0.7293683046937465,0.0034942750280357385,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,StaticEqual,2115159258,481.09375,863.25,1.010192401776583,1.0419934468972571,0.03125,0.9791131105398457,5.096388888889238,57.02731362467866,0.5042487960108907,0.7972785068597849,0.003536580970597179,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,StaticPriority,1349423098,463.7593984962406,878.9999999999999,1.0102578783350469,1.0428628207954995,0.015037593984962405,0.9874575173976372,5.095347222222597,58.45638452824082,0.5629572642210545,0.7593470603807295,0.003528822477027318,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,StaticPriority,869477580,463.3333333333333,882.9999999999998,1.010834565938308,1.039429451480433,0.016260162601626018,0.985232436211115,4.70965277777809,57.100838867528836,0.5792884354323614,0.7487411276377245,0.0035935688337583936,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,StaticPriority,488870949,479.48148148148147,854.5,1.0103831783695976,1.0411414526970804,0.02962962962962963,0.9798837387180664,5.356180555555946,58.2744378155117,0.5724365876067078,0.7531914717681248,0.00358260000666563,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,StaticPriority,8925431,505.0431034482759,876.25,1.0093681846047722,1.0318287151466687,0.04310344827586207,0.9796487079885154,4.850486111111425,49.64465461915217,0.5329592129753575,0.7787885883516383,0.003551781617386244,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,StaticPriority,1775802448,490.85820895522386,856.75,1.0089437934685204,1.0359050264448197,0.029850746268656716,0.9852451573849879,5.438958333333751,63.81961259079903,0.5332141646710645,0.7786237595997623,0.0036093261036243894,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,EDF,1028504559,479.1803278688525,839.75,1.0100949638819723,1.0438700363260869,0.01639344262295082,0.97835278200575,4.838611111111425,46.27583291053611,0.49361383409822257,0.804081765273416,0.003522241872025529,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,EDF,548559041,475.4621848739496,875.0,1.0089742415068799,1.0414002319312947,0.01680672268907563,0.9765393336821908,4.684097222222506,46.809872667015526,0.5393621268227666,0.7746464393694381,0.0035732086131511007,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,EDF,167952410,469.7463768115942,836.5,1.010782009407654,1.0427229048087274,0.021739130434782608,0.9817082504209399,5.361180555555953,57.99525485994183,0.51417733117856,0.7909025154374962,0.003540218600666642,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,EDF,1934829427,452.56198347107437,870.0,1.0091800194779301,1.0305643197535352,0.01652892561983471,0.9764695275874504,4.531041666666938,45.78489001081861,0.558373795112906,0.7623221978832301,0.003581380293868046,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,EDF,1454883909,433.1578947368421,840.2499999999999,1.0103543868645466,1.0360373945425643,0.043859649122807015,0.9771771771771772,4.0833333333335355,40.01241241241241,0.5759267232426896,0.7509246188072344,0.003538736890877007,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,SRPT,908255034,453.503937007874,843.5,1.0110875948432685,1.0449590598727951,0.08661417322834646,0.97818993645887,4.764305555555869,36.08363386570496,0.5787906345968356,0.749064456678021,0.003614335563456857,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,SRPT,527648403,498.7956204379562,860.0,1.0103120995210124,1.0476362094366838,0.0948905109489051,0.9820002903178982,5.654722222222666,42.14748149223399,0.5123493023388265,0.7920780738481034,0.0035161756539659455,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,SRPT,47702885,463.8942307692308,845.0,1.0111621865703286,1.0438517013600317,0.125,0.9791752154288059,3.9911805555557494,27.77246614690193,0.5722511256863984,0.7533119259855295,0.003489576325964226,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,SRPT,1814579902,481.17021276595744,858.5,1.0092354993380588,1.0257108849849912,0.10638297872340426,0.977292576419214,3.7444444444445977,26.325764192139737,0.526834913722534,0.7827451494452838,0.0035045024211031455,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,SRPT,1334634384,488.2894736842105,861.75,1.00963436642055,1.0327961843802302,0.07017543859649122,0.9812110418521817,4.6059027777780726,34.088512911843274,0.524476934573773,0.78426694325902,0.0034715349868189574,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,DynamicHeuristic,1204878846,448.5135135135135,882.5,1.0096280682660037,1.028415526559169,0.018018018018018018,0.9762046400951815,4.119166666666869,47.02974419988102,0.5713990869374266,0.7538653030551574,0.0036592821602906456,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,DynamicHeuristic,724933328,481.20535714285717,842.25,1.0086009079807599,1.0232155016500304,0.017857142857142856,0.9867715078630898,4.454513888889164,49.838112858464385,0.5137788235711394,0.7911588445016213,0.003621329675494477,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,DynamicHeuristic,344326697,468.37719298245617,866.75,1.0083816566777533,1.0288440053808459,0.02631578947368421,0.9831565233575283,4.414652777778036,51.214405360134,0.5550063936296673,0.7645072336646762,0.0037062657723274713,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,DynamicHeuristic,2011864827,496.6371681415929,887.0,1.0108580905863433,1.0523002959310095,0.02654867256637168,0.9768770880956568,4.647847222222501,45.76490240900299,0.5647225328330923,0.7582009637199979,0.003627211721679918,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,DynamicHeuristic,1631258196,485.7142857142857,835.0,1.0081812394326055,1.0284836124647958,0.015037593984962405,0.9815013816395456,5.344652777778172,56.86552041756217,0.48545381554656114,0.809280566010032,0.0037386102434983325,0.0
diurnal,medium,2,0,diurnal_medium_2gpus,RLMetaDQN,1553800111,496.85483870967744,839.25,1.0087057736951912,1.0226022827125585,0.03225806451612903,0.9780307889672867,5.101527777778125,48.72578576010263,0.47615281752486754,0.8151809480833158,0.2697188415604416,1.596939356320175
diurnal,medium,2,0,diurnal_medium_2gpus,RLMetaDQN,1173193480,425.6666666666667,816.0,1.0136902317392855,1.0413690733513021,0.016666666666666666,0.9748937813827733,4.22472222222244,45.509656237929704,0.5998542448158158,0.7353886826700038,0.2668507965899542,1.5977932546027336
diurnal,medium,2,0,diurnal_medium_2gpus,RLMetaDQN,693247962,481.9685039370079,843.5,1.0087648617337002,1.033627575317596,0.023622047244094488,0.9768585711981939,5.0678472222225635,50.39977422996291,0.5033979602046487,0.797823851616246,0.26639124582166757,1.5961880294224309
